NOMBRE_COMUNA_EGRESO;IPS;PROMEDIO_COMUNA_gral;PROMEDIO_COMUNA_NOTA
LA PINTANA;89.36;584.5;584.5
LO BARNECHEA;24.97;438.0;438.0
LA PINTANA;89.36;577.78;577.78
LA PINTANA;89.36;634.5;634.5
LA PINTANA;89.36;629.0;629.0
ÑUÑOA;30.63;513.0;513.0
PROVIDENCIA;20.18;627.5;627.5
LAS CONDES;13.19;621.5;621.5
LA REINA;32.42;910.5;910.5
LAS CONDES;13.19;909.0;909.0
LAS CONDES;13.19;501.0;501.0
LAS CONDES;13.19;422.0;422.0
ÑUÑOA;30.63;620.27;620.27
LA PINTANA;89.36;851.0;851.0
LO ESPEJO;87.0;566.52;566.52
LA PINTANA;89.36;601.44;601.44
LAS CONDES;13.19;783.5;783.5
ÑUÑOA;30.63;575.0;575.0
PROVIDENCIA;20.18;832.5;832.5
LA REINA;32.42;791.5;791.5
LAS CONDES;13.19;811.0;811.0
LAS CONDES;13.19;894.0;894.0
LAS CONDES;13.19;690.5;690.5
LAS CONDES;13.19;461.5;461.5
ÑUÑOA;30.63;474.0;474.0
LA REINA;32.42;556.0;556.0
ÑUÑOA;30.63;632.0;632.0
PROVIDENCIA;20.18;645.0;645.0
ÑUÑOA;30.63;567.5;567.5
PROVIDENCIA;20.18;912.0;912.0
LA PINTANA;89.36;578.64;578.64
LAS CONDES;13.19;709.0;709.0
LA REINA;32.42;850.5;850.5
LO BARNECHEA;24.97;842.0;842.0
LAS CONDES;13.19;515.0;515.0
PROVIDENCIA;20.18;540.0;540.0
LAS CONDES;13.19;436.82;436.82
LAS CONDES;13.19;899.5;899.5
PROVIDENCIA;20.18;686.0;686.0
LAS CONDES;13.19;450.5;450.5
VITACURA;3.32;823.9499428985305;823.9499428985305
PROVIDENCIA;20.18;462.5;462.5
LAS CONDES;13.19;586.65;586.65
LO ESPEJO;87.0;567.5;567.5
PROVIDENCIA;20.18;705.5;705.5
LA PINTANA;89.36;577.5;577.5
ÑUÑOA;30.63;422.71;422.71
ÑUÑOA;30.63;627.17;627.17
LA PINTANA;89.36;633.5;633.5
PROVIDENCIA;20.18;656.0;656.0
PROVIDENCIA;20.18;594.5;594.5
LAS CONDES;13.19;710.0;710.0
PROVIDENCIA;20.18;451.5;451.5
LAS CONDES;13.19;443.0;443.0
LAS CONDES;13.19;628.55;628.55
LA REINA;32.42;498.5;498.5
PROVIDENCIA;20.18;679.5;679.5
PROVIDENCIA;20.18;649.45;649.45
LAS CONDES;13.19;566.0;566.0
PROVIDENCIA;20.18;917.0;917.0
ÑUÑOA;30.63;660.0;660.0
PROVIDENCIA;20.18;911.5;911.5
LA PINTANA;89.36;778.5;778.5
ÑUÑOA;30.63;518.5;518.5
PROVIDENCIA;20.18;620.75;620.75
PROVIDENCIA;20.18;500.0;500.0
LA PINTANA;89.36;586.5;586.5
LAS CONDES;13.19;651.39;651.39
VITACURA;3.32;501.0;501.0
LO ESPEJO;87.0;523.5;523.5
PROVIDENCIA;20.18;521.0;521.0
LAS CONDES;13.19;574.99;574.99
LAS CONDES;13.19;637.0;637.0
VITACURA;3.32;870.5;870.5
ÑUÑOA;30.63;606.39;606.39
ÑUÑOA;30.63;638.5;638.5
ÑUÑOA;30.63;923.5;923.5
LA PINTANA;89.36;605.0;605.0
ÑUÑOA;30.63;590.0;590.0
LA PINTANA;89.36;591.69;591.69
ÑUÑOA;30.63;716.0;716.0
LO BARNECHEA;24.97;575.66;575.66
LO BARNECHEA;24.97;843.0;843.0
LA REINA;32.42;785.5;785.5
LAS CONDES;13.19;910.5;910.5
LA REINA;32.42;875.0;875.0
LA REINA;32.42;519.0;519.0
LA REINA;32.42;827.5;827.5
LA REINA;32.42;842.5;842.5
CERRO NAVIA;85.74;519.5;519.5
LAS CONDES;13.19;576.0;576.0
LAS CONDES;13.19;640.84;640.84
LAS CONDES;13.19;497.0;497.0
PROVIDENCIA;20.18;909.0;909.0
ÑUÑOA;30.63;597.0;597.0
PROVIDENCIA;20.18;925.0;925.0
LO BARNECHEA;24.97;634.5;634.5
PROVIDENCIA;20.18;523.5;523.5
LA REINA;32.42;899.5;899.5
CERRO NAVIA;85.74;595.0;595.0
LA REINA;32.42;758.0;758.0
LAS CONDES;13.19;519.0;519.0
LA REINA;32.42;522.5;522.5
ÑUÑOA;30.63;746.3456840919821;746.3456840919821
PROVIDENCIA;20.18;635.5;635.5
LO BARNECHEA;24.97;906.5;906.5
LA REINA;32.42;798.0;798.0
ÑUÑOA;30.63;749.0;749.0
PROVIDENCIA;20.18;435.5;435.5
LA PINTANA;89.36;590.51;590.51
ÑUÑOA;30.63;657.5;657.5
LA REINA;32.42;895.0;895.0
PROVIDENCIA;20.18;699.0;699.0
PROVIDENCIA;20.18;499.0;499.0
PROVIDENCIA;20.18;508.0;508.0
LO ESPEJO;87.0;600.33;600.33
LO BARNECHEA;24.97;556.0;556.0
LA REINA;32.42;531.0;531.0
LA PINTANA;89.36;595.5;595.5
ÑUÑOA;30.63;578.0;578.0
LAS CONDES;13.19;585.5;585.5
LO BARNECHEA;24.97;446.5;446.5
LAS CONDES;13.19;590.9;590.9
ÑUÑOA;30.63;603.0;603.0
ÑUÑOA;30.63;697.5;697.5
LA PINTANA;89.36;580.57;580.57
LA PINTANA;89.36;477.5;477.5
LA REINA;32.42;729.0;729.0
LAS CONDES;13.19;513.5;513.5
MARIA PINTO;83.02;693.5;693.5
VITACURA;3.32;859.0;859.0
PROVIDENCIA;20.18;631.62;631.62
LAS CONDES;13.19;630.73;630.73
LA PINTANA;89.36;693.5;693.5
LA PINTANA;89.36;466.0;466.0
LA PINTANA;89.36;465.28;465.28
LA PINTANA;89.36;623.85;623.85
LA PINTANA;89.36;504.0;504.0
LA PINTANA;89.36;486.5;486.5
LAS CONDES;13.19;658.0;658.0
CERRO NAVIA;85.74;581.75;581.75
LO BARNECHEA;24.97;536.0;536.0
LAS CONDES;13.19;776.5;776.5
PROVIDENCIA;20.18;559.5;559.5
ÑUÑOA;30.63;857.5;857.5
CERRO NAVIA;85.74;638.09;638.09
VITACURA;3.32;749.2306395781593;749.2306395781593
PROVIDENCIA;20.18;659.0;659.0
LAS CONDES;13.19;472.5;472.5
PROVIDENCIA;20.18;640.41;640.41
LAS CONDES;13.19;558.5;558.5
ÑUÑOA;30.63;546.5;546.5
LO BARNECHEA;24.97;578.0;578.0
PROVIDENCIA;20.18;510.0;510.0
LA REINA;32.42;529.5;529.5
PROVIDENCIA;20.18;783.0;783.0
LAS CONDES;13.19;808.0643887737419;808.0643887737419
LA REINA;32.42;506.5;506.5
LA REINA;32.42;607.59;607.59
CERRO NAVIA;85.74;471.0;471.0
CERRO NAVIA;85.74;663.5;663.5
LA REINA;32.42;876.5;876.5
LA REINA;32.42;828.0;828.0
ÑUÑOA;30.63;928.5;928.5
LO BARNECHEA;24.97;914.0;914.0
LAS CONDES;13.19;534.0;534.0
LA REINA;32.42;527.0;527.0
VITACURA;3.32;863.5;863.5
ÑUÑOA;30.63;542.86;542.86
VITACURA;3.32;775.5;775.5
LAS CONDES;13.19;600.13;600.13
LO BARNECHEA;24.97;822.0;822.0
LAS CONDES;13.19;559.0;559.0
PROVIDENCIA;20.18;697.0;697.0
LO BARNECHEA;24.97;790.5;790.5
PROVIDENCIA;20.18;668.0;668.0
VITACURA;3.32;582.5;582.5
PROVIDENCIA;20.18;623.5;623.5
LO ESPEJO;87.0;498.5;498.5
VITACURA;3.32;729.5;729.5
LA REINA;32.42;858.0;858.0
LAS CONDES;13.19;565.5;565.5
PROVIDENCIA;20.18;603.41;603.41
VITACURA;3.32;929.41;929.41
CERRO NAVIA;85.74;447.07;447.07
CERRO NAVIA;85.74;631.0;631.0
LO ESPEJO;87.0;430.23;430.23
ÑUÑOA;30.63;333.0;333.0
ÑUÑOA;30.63;661.0;661.0
LO BARNECHEA;24.97;659.0;659.0
VITACURA;3.32;633.79;633.79
LAS CONDES;13.19;647.0;647.0
PROVIDENCIA;20.18;600.0;600.0
ÑUÑOA;30.63;619.06;619.06
ÑUÑOA;30.63;458.0;458.0
PROVIDENCIA;20.18;610.32;610.32
ÑUÑOA;30.63;571.0;571.0
ÑUÑOA;30.63;485.5;485.5
ÑUÑOA;30.63;600.0;600.0
PROVIDENCIA;20.18;647.0;647.0
PROVIDENCIA;20.18;576.0;576.0
MARIA PINTO;83.02;791.0;791.0
LA REINA;32.42;614.0;614.0
PROVIDENCIA;20.18;486.5;486.5
VITACURA;3.32;640.36;640.36
LAS CONDES;13.19;523.5;523.5
VITACURA;3.32;694.5;694.5
LO ESPEJO;87.0;582.5;582.5
PROVIDENCIA;20.18;561.5;561.5
LA PINTANA;89.36;658.5;658.5
LA PINTANA;89.36;660.0;660.0
LA PINTANA;89.36;421.0;421.0
LAS CONDES;13.19;427.94;427.94
PROVIDENCIA;20.18;487.0;487.0
LO BARNECHEA;24.97;871.5;871.5
VITACURA;3.32;473.5;473.5
VITACURA;3.32;720.0072015798937;720.0072015798937
ÑUÑOA;30.63;414.0;414.0
PROVIDENCIA;20.18;616.47;616.47
VITACURA;3.32;652.0;652.0
LAS CONDES;13.19;626.0;626.0
LO ESPEJO;87.0;634.0;634.0
PROVIDENCIA;20.18;616.38;616.38
LAS CONDES;13.19;706.5;706.5
LAS CONDES;13.19;661.0;661.0
ÑUÑOA;30.63;354.0;354.0
LA REINA;32.42;736.0;736.0
PROVIDENCIA;20.18;466.0;466.0
LAS CONDES;13.19;444.0;444.0
PROVIDENCIA;20.18;633.61;633.61
VITACURA;3.32;451.18;451.18
CERRO NAVIA;85.74;761.0;761.0
PROVIDENCIA;20.18;709.0;709.0
LAS CONDES;13.19;891.5;891.5
PROVIDENCIA;20.18;658.5;658.5
ÑUÑOA;30.63;620.5;620.5
PROVIDENCIA;20.18;800.5;800.5
PROVIDENCIA;20.18;488.0;488.0
PROVIDENCIA;20.18;701.5;701.5
LA PINTANA;89.36;557.0;557.0
LO ESPEJO;87.0;587.0;587.0
PROVIDENCIA;20.18;676.5;676.5
LAS CONDES;13.19;642.0;642.0
LA PINTANA;89.36;618.0;618.0
LA PINTANA;89.36;604.48;604.48
LAS CONDES;13.19;724.0;724.0
LO BARNECHEA;24.97;711.0;711.0
PROVIDENCIA;20.18;727.0;727.0
PROVIDENCIA;20.18;407.5;407.5
ÑUÑOA;30.63;729.5;729.5
LA REINA;32.42;625.94;625.94
LAS CONDES;13.19;582.0;582.0
LAS CONDES;13.19;746.0;746.0
ÑUÑOA;30.63;812.0;812.0
LA PINTANA;89.36;593.13;593.13
PROVIDENCIA;20.18;642.5;642.5
ÑUÑOA;30.63;909.0;909.0
LAS CONDES;13.19;507.0;507.0
PROVIDENCIA;20.18;757.0;757.0
PROVIDENCIA;20.18;840.0;840.0
LAS CONDES;13.19;853.5;853.5
LAS CONDES;13.19;836.0;836.0
LAS CONDES;13.19;793.0;793.0
VITACURA;3.32;624.0;624.0
PROVIDENCIA;20.18;621.0;621.0
LA REINA;32.42;630.34;630.34
ÑUÑOA;30.63;897.5;897.5
LAS CONDES;13.19;826.3585052972344;826.3585052972344
CERRO NAVIA;85.74;582.02;582.02
PROVIDENCIA;20.18;732.0;732.0
LA REINA;32.42;357.5;357.5
LAS CONDES;13.19;844.0;844.0
VITACURA;3.32;667.0;667.0
ÑUÑOA;30.63;581.0;581.0
LA REINA;32.42;732.8522642934054;732.8522642934054
PROVIDENCIA;20.18;679.0;679.0
ÑUÑOA;30.63;617.0;617.0
LA REINA;32.42;594.26;594.26
LA REINA;32.42;537.5;537.5
CERRO NAVIA;85.74;579.87;579.87
CERRO NAVIA;85.74;578.75;578.75
LAS CONDES;13.19;569.0;569.0
LA PINTANA;89.36;517.0;517.0
MARIA PINTO;83.02;571.93;571.93
PROVIDENCIA;20.18;602.5;602.5
LO BARNECHEA;24.97;782.5;782.5
LA REINA;32.42;494.0;494.0
LA PINTANA;89.36;541.5;541.5
LA PINTANA;89.36;685.0;685.0
LA PINTANA;89.36;494.0;494.0
LA PINTANA;89.36;471.5;471.5
LA PINTANA;89.36;490.5;490.5
LAS CONDES;13.19;861.0;861.0
LAS CONDES;13.19;515.5;515.5
PROVIDENCIA;20.18;572.5;572.5
ÑUÑOA;30.63;522.51;522.51
LO BARNECHEA;24.97;444.08;444.08
VITACURA;3.32;561.0;561.0
ÑUÑOA;30.63;528.5;528.5
PROVIDENCIA;20.18;509.5;509.5
PROVIDENCIA;20.18;605.46;605.46
VITACURA;3.32;890.5;890.5
LAS CONDES;13.19;697.5;697.5
PROVIDENCIA;20.18;620.0;620.0
PROVIDENCIA;20.18;461.5;461.5
VITACURA;3.32;748.0;748.0
LAS CONDES;13.19;738.0;738.0
LO ESPEJO;87.0;599.9;599.9
ÑUÑOA;30.63;400.0;400.0
LO BARNECHEA;24.97;487.5;487.5
PROVIDENCIA;20.18;768.0;768.0
PROVIDENCIA;20.18;571.0;571.0
ÑUÑOA;30.63;611.79;611.79
ÑUÑOA;30.63;914.0;914.0
ÑUÑOA;30.63;554.5;554.5
ÑUÑOA;30.63;492.5;492.5
LAS CONDES;13.19;507.5;507.5
PROVIDENCIA;20.18;826.04;826.04
LA PINTANA;89.36;626.0;626.0
LAS CONDES;13.19;930.5;930.5
VITACURA;3.32;595.0;595.0
LAS CONDES;13.19;602.19;602.19
ÑUÑOA;30.63;712.0;712.0
VITACURA;3.32;686.0;686.0
LA PINTANA;89.36;619.0;619.0
VITACURA;3.32;629.3;629.3
LA REINA;32.42;800.0;800.0
PROVIDENCIA;20.18;770.3896181480472;770.3896181480472
PROVIDENCIA;20.18;794.5;794.5
LO BARNECHEA;24.97;495.5;495.5
PROVIDENCIA;20.18;437.5;437.5
ÑUÑOA;30.63;765.5;765.5
PROVIDENCIA;20.18;478.5;478.5
LAS CONDES;13.19;762.4325671314432;762.4325671314432
CERRO NAVIA;85.74;717.5;717.5
PROVIDENCIA;20.18;675.0;675.0
VITACURA;3.32;460.5;460.5
LA REINA;32.42;573.0;573.0
ÑUÑOA;30.63;634.0;634.0
ÑUÑOA;30.63;715.5;715.5
PROVIDENCIA;20.18;875.0;875.0
ÑUÑOA;30.63;721.5;721.5
ÑUÑOA;30.63;889.5;889.5
LAS CONDES;13.19;916.0;916.0
PROVIDENCIA;20.18;609.5;609.5
PROVIDENCIA;20.18;850.0;850.0
VITACURA;3.32;689.0;689.0
LA REINA;32.42;659.0;659.0
LA REINA;32.42;849.0;849.0
LA REINA;32.42;623.0;623.0
LAS CONDES;13.19;698.0;698.0
LO ESPEJO;87.0;638.0;638.0
ÑUÑOA;30.63;654.0;654.0
LA REINA;32.42;595.0;595.0
LO BARNECHEA;24.97;743.5;743.5
LA REINA;32.42;589.61;589.61
VITACURA;3.32;712.5;712.5
LAS CONDES;13.19;886.0;886.0
LA REINA;32.42;628.07;628.07
CERRO NAVIA;85.74;530.5;530.5
LA REINA;32.42;792.0;792.0
LO ESPEJO;87.0;475.5;475.5
VITACURA;3.32;791.5;791.5
LA PINTANA;89.36;505.5;505.5
ÑUÑOA;30.63;921.5;921.5
LAS CONDES;13.19;559.5;559.5
LAS CONDES;13.19;479.5;479.5
LAS CONDES;13.19;513.0;513.0
LO ESPEJO;87.0;579.6;579.6
LAS CONDES;13.19;690.31;690.31
LA PINTANA;89.36;771.0;771.0
LA PINTANA;89.36;671.5;671.5
LAS CONDES;13.19;683.0;683.0
VITACURA;3.32;724.57;724.57
VITACURA;3.32;921.5;921.5
VITACURA;3.32;805.5;805.5
VITACURA;3.32;808.0;808.0
LA PINTANA;89.36;685.5;685.5
LA PINTANA;89.36;576.5;576.5
PROVIDENCIA;20.18;680.5;680.5
ÑUÑOA;30.63;625.48;625.48
PROVIDENCIA;20.18;709.5;709.5
PROVIDENCIA;20.18;524.0;524.0
LO BARNECHEA;24.97;621.0;621.0
ÑUÑOA;30.63;787.5;787.5
LAS CONDES;13.19;931.5;931.5
LA PINTANA;89.36;726.0;726.0
VITACURA;3.32;630.0;630.0
ÑUÑOA;30.63;529.5;529.5
LA REINA;32.42;570.0;570.0
LAS CONDES;13.19;589.72;589.72
ÑUÑOA;30.63;816.5;816.5
ÑUÑOA;30.63;578.85;578.85
LAS CONDES;13.19;463.0;463.0
LO ESPEJO;87.0;504.0;504.0
LA PINTANA;89.36;603.58;603.58
LA PINTANA;89.36;650.5;650.5
ÑUÑOA;30.63;672.5;672.5
LA REINA;32.42;630.78;630.78
PROVIDENCIA;20.18;535.0;535.0
LAS CONDES;13.19;807.5;807.5
LAS CONDES;13.19;545.0;545.0
PROVIDENCIA;20.18;562.0;562.0
ÑUÑOA;30.63;557.5;557.5
LO BARNECHEA;24.97;731.5;731.5
ÑUÑOA;30.63;628.5;628.5
LA REINA;32.42;559.5;559.5
LO BARNECHEA;24.97;877.0;877.0
LO BARNECHEA;24.97;813.3192653289384;813.3192653289384
ÑUÑOA;30.63;600.83;600.83
ÑUÑOA;30.63;655.0;655.0
PROVIDENCIA;20.18;807.2428152967273;807.2428152967273
LO ESPEJO;87.0;592.24;592.24
VITACURA;3.32;538.0;538.0
ÑUÑOA;30.63;608.79;608.79
PROVIDENCIA;20.18;660.0;660.0
PROVIDENCIA;20.18;426.99;426.99
PROVIDENCIA;20.18;667.5;667.5
LAS CONDES;13.19;514.5;514.5
LO BARNECHEA;24.97;879.0;879.0
LO BARNECHEA;24.97;507.5;507.5
LAS CONDES;13.19;879.5;879.5
LO BARNECHEA;24.97;794.0;794.0
VITACURA;3.32;637.0;637.0
CERRO NAVIA;85.74;564.0;564.0
LA PINTANA;89.36;598.5;598.5
PROVIDENCIA;20.18;602.95;602.95
LA REINA;32.42;587.0;587.0
LAS CONDES;13.19;666.0;666.0
LO BARNECHEA;24.97;686.5;686.5
VITACURA;3.32;904.5;904.5
ÑUÑOA;30.63;773.0;773.0
LAS CONDES;13.19;626.5;626.5
PROVIDENCIA;20.18;704.0;704.0
LAS CONDES;13.19;641.0;641.0
VITACURA;3.32;644.5;644.5
LA REINA;32.42;541.5;541.5
VITACURA;3.32;669.0;669.0
LA REINA;32.42;723.0;723.0
LO BARNECHEA;24.97;585.0;585.0
ÑUÑOA;30.63;876.83;876.83
ÑUÑOA;30.63;594.5;594.5
LO BARNECHEA;24.97;645.83;645.83
MARIA PINTO;83.02;541.5;541.5
PROVIDENCIA;20.18;813.0;813.0
CERRO NAVIA;85.74;475.0;475.0
LAS CONDES;13.19;551.5;551.5
ÑUÑOA;30.63;509.0;509.0
LA PINTANA;89.36;529.0;529.0
LA PINTANA;89.36;527.0;527.0
ÑUÑOA;30.63;505.5;505.5
ÑUÑOA;30.63;747.5;747.5
PROVIDENCIA;20.18;886.0;886.0
LO ESPEJO;87.0;560.97;560.97
ÑUÑOA;30.63;562.0;562.0
ÑUÑOA;30.63;760.5;760.5
LAS CONDES;13.19;587.93;587.93
LAS CONDES;13.19;373.5;373.5
LA PINTANA;89.36;760.5;760.5
LA PINTANA;89.36;580.0;580.0
ÑUÑOA;30.63;757.0;757.0
LO BARNECHEA;24.97;498.39;498.39
ÑUÑOA;30.63;577.48;577.48
ÑUÑOA;30.63;629.5;629.5
LA REINA;32.42;510.0;510.0
LA REINA;32.42;557.5;557.5
LA REINA;32.42;861.5;861.5
ÑUÑOA;30.63;544.0;544.0
LA PINTANA;89.36;606.67;606.67
LA PINTANA;89.36;579.51;579.51
LA PINTANA;89.36;575.04;575.04
ÑUÑOA;30.63;640.5;640.5
LO ESPEJO;87.0;525.0;525.0
PROVIDENCIA;20.18;630.63;630.63
PROVIDENCIA;20.18;728.5;728.5
VITACURA;3.32;674.5;674.5
LA REINA;32.42;547.5;547.5
VITACURA;3.32;693.5;693.5
ÑUÑOA;30.63;472.0;472.0
LA PINTANA;89.36;625.74;625.74
LA REINA;32.42;790.5;790.5
CERRO NAVIA;85.74;568.81;568.81
LA REINA;32.42;379.0;379.0
LO ESPEJO;87.0;551.0;551.0
LAS CONDES;13.19;806.8788560859025;806.8788560859025
PROVIDENCIA;20.18;538.5;538.5
PROVIDENCIA;20.18;668.5;668.5
PROVIDENCIA;20.18;900.0;900.0
LA REINA;32.42;890.5;890.5
PROVIDENCIA;20.18;771.0;771.0
LA REINA;32.42;482.5;482.5
PROVIDENCIA;20.18;778.0;778.0
LA REINA;32.42;547.0;547.0
PROVIDENCIA;20.18;801.0;801.0
LAS CONDES;13.19;686.5;686.5
LAS CONDES;13.19;920.0;920.0
ÑUÑOA;30.63;625.5;625.5
PROVIDENCIA;20.18;453.5;453.5
LA PINTANA;89.36;671.0;671.0
LA PINTANA;89.36;645.0;645.0
PROVIDENCIA;20.18;479.0;479.0
LAS CONDES;13.19;877.0;877.0
ÑUÑOA;30.63;531.5;531.5
ÑUÑOA;30.63;759.5;759.5
LO BARNECHEA;24.97;447.1;447.1
LAS CONDES;13.19;445.07;445.07
PROVIDENCIA;20.18;746.5;746.5
ÑUÑOA;30.63;792.5;792.5
ÑUÑOA;30.63;542.5;542.5
PROVIDENCIA;20.18;871.0;871.0
VITACURA;3.32;867.0;867.0
CERRO NAVIA;85.74;626.34;626.34
PROVIDENCIA;20.18;695.5;695.5
VITACURA;3.32;448.26;448.26
LA REINA;32.42;612.5;612.5
LA REINA;32.42;555.0;555.0
LAS CONDES;13.19;801.5;801.5
ÑUÑOA;30.63;900.0;900.0
PROVIDENCIA;20.18;731.5;731.5
PROVIDENCIA;20.18;793.5;793.5
LA REINA;32.42;514.5;514.5
ÑUÑOA;30.63;604.5;604.5
ÑUÑOA;30.63;487.0;487.0
ÑUÑOA;30.63;751.5;751.5
ÑUÑOA;30.63;552.5;552.5
ÑUÑOA;30.63;484.5;484.5
ÑUÑOA;30.63;842.0;842.0
LO BARNECHEA;24.97;867.0;867.0
LAS CONDES;13.19;578.5;578.5
ÑUÑOA;30.63;852.5;852.5
LO BARNECHEA;24.97;692.0;692.0
LA REINA;32.42;771.0645040305167;771.0645040305167
LO ESPEJO;87.0;477.5;477.5
LAS CONDES;13.19;798.0;798.0
LO BARNECHEA;24.97;573.0;573.0
LAS CONDES;13.19;909.5;909.5
ÑUÑOA;30.63;547.5;547.5
ÑUÑOA;30.63;582.35;582.35
VITACURA;3.32;651.0;651.0
LO BARNECHEA;24.97;494.5;494.5
LO ESPEJO;87.0;593.0;593.0
LAS CONDES;13.19;834.0;834.0
ÑUÑOA;30.63;709.0;709.0
LA REINA;32.42;853.5;853.5
LA PINTANA;89.36;521.0;521.0
LAS CONDES;13.19;578.0;578.0
PROVIDENCIA;20.18;860.0;860.0
ÑUÑOA;30.63;539.5;539.5
LAS CONDES;13.19;605.0;605.0
LAS CONDES;13.19;607.5;607.5
LO BARNECHEA;24.97;791.5;791.5
LA REINA;32.42;473.5;473.5
LAS CONDES;13.19;896.5;896.5
VITACURA;3.32;933.0;933.0
LAS CONDES;13.19;634.39;634.39
PROVIDENCIA;20.18;736.0;736.0
LA PINTANA;89.36;531.0;531.0
LA PINTANA;89.36;586.75;586.75
PROVIDENCIA;20.18;542.0;542.0
PROVIDENCIA;20.18;622.0;622.0
LA PINTANA;89.36;647.5;647.5
LA PINTANA;89.36;515.0;515.0
LA PINTANA;89.36;601.17;601.17
LA REINA;32.42;628.62;628.62
ÑUÑOA;30.63;678.5;678.5
PROVIDENCIA;20.18;815.5;815.5
LO ESPEJO;87.0;657.0;657.0
LA REINA;32.42;802.0;802.0
PROVIDENCIA;20.18;846.0;846.0
PROVIDENCIA;20.18;626.52;626.52
PROVIDENCIA;20.18;616.9;616.9
PROVIDENCIA;20.18;869.0;869.0
PROVIDENCIA;20.18;618.0;618.0
PROVIDENCIA;20.18;756.0;756.0
LAS CONDES;13.19;865.5;865.5
LO BARNECHEA;24.97;704.0;704.0
LA REINA;32.42;688.5;688.5
PROVIDENCIA;20.18;671.5;671.5
ÑUÑOA;30.63;529.0;529.0
LAS CONDES;13.19;518.5;518.5
LA REINA;32.42;644.0;644.0
PROVIDENCIA;20.18;828.5;828.5
PROVIDENCIA;20.18;827.5;827.5
VITACURA;3.32;568.0;568.0
PROVIDENCIA;20.18;723.0;723.0
ÑUÑOA;30.63;778.5;778.5
PROVIDENCIA;20.18;813.5;813.5
LA REINA;32.42;817.0;817.0
LAS CONDES;13.19;759.5;759.5
PROVIDENCIA;20.18;453.28;453.28
LAS CONDES;13.19;412.5;412.5
ÑUÑOA;30.63;625.29;625.29
LAS CONDES;13.19;933.0;933.0
VITACURA;3.32;619.0;619.0
PROVIDENCIA;20.18;819.0;819.0
ÑUÑOA;30.63;600.5;600.5
ÑUÑOA;30.63;592.86;592.86
ÑUÑOA;30.63;618.0;618.0
ÑUÑOA;30.63;602.5;602.5
ÑUÑOA;30.63;816.0;816.0
ÑUÑOA;30.63;636.0;636.0
VITACURA;3.32;757.5;757.5
PROVIDENCIA;20.18;565.5;565.5
ÑUÑOA;30.63;734.0;734.0
ÑUÑOA;30.63;671.0;671.0
ÑUÑOA;30.63;522.0;522.0
PROVIDENCIA;20.18;579.0;579.0
LA PINTANA;89.36;564.0;564.0
ÑUÑOA;30.63;658.5;658.5
VITACURA;3.32;634.5;634.5
LAS CONDES;13.19;581.0;581.0
PROVIDENCIA;20.18;502.0;502.0
LAS CONDES;13.19;850.5;850.5
ÑUÑOA;30.63;581.56;581.56
PROVIDENCIA;20.18;875.5;875.5
ÑUÑOA;30.63;641.0;641.0
LO BARNECHEA;24.97;767.0;767.0
ÑUÑOA;30.63;445.0;445.0
PROVIDENCIA;20.18;505.5;505.5
PROVIDENCIA;20.18;560.0;560.0
LO ESPEJO;87.0;589.74;589.74
PROVIDENCIA;20.18;766.0;766.0
VITACURA;3.32;489.0;489.0
LA REINA;32.42;413.5;413.5
LAS CONDES;13.19;600.0;600.0
LA REINA;32.42;747.0;747.0
LO ESPEJO;87.0;476.5;476.5
LAS CONDES;13.19;764.0;764.0
LA REINA;32.42;920.0;920.0
ÑUÑOA;30.63;594.0;594.0
LO ESPEJO;87.0;461.5;461.5
LAS CONDES;13.19;499.5;499.5
ÑUÑOA;30.63;507.0;507.0
LO BARNECHEA;24.97;859.5;859.5
LA REINA;32.42;677.0;677.0
ÑUÑOA;30.63;748.0;748.0
MARIA PINTO;83.02;564.0;564.0
ÑUÑOA;30.63;674.5;674.5
LO BARNECHEA;24.97;580.01;580.01
VITACURA;3.32;457.0;457.0
PROVIDENCIA;20.18;664.0;664.0
PROVIDENCIA;20.18;606.0;606.0
PROVIDENCIA;20.18;536.5;536.5
LO BARNECHEA;24.97;558.95;558.95
LO BARNECHEA;24.97;737.0;737.0
ÑUÑOA;30.63;433.5;433.5
PROVIDENCIA;20.18;545.0;545.0
LA PINTANA;89.36;513.0;513.0
LO BARNECHEA;24.97;702.0;702.0
PROVIDENCIA;20.18;599.5;599.5
LAS CONDES;13.19;633.33;633.33
ÑUÑOA;30.63;583.0;583.0
LAS CONDES;13.19;678.8958124762389;678.8958124762389
LA REINA;32.42;862.5;862.5
LA REINA;32.42;699.0;699.0
LAS CONDES;13.19;859.5;859.5
LA PINTANA;89.36;812.0;812.0
LA PINTANA;89.36;613.5;613.5
PROVIDENCIA;20.18;681.0;681.0
LA PINTANA;89.36;856.5;856.5
ÑUÑOA;30.63;463.0;463.0
PROVIDENCIA;20.18;805.0;805.0
LAS CONDES;13.19;621.96;621.96
LA PINTANA;89.36;801.5;801.5
LA PINTANA;89.36;477.0;477.0
LA PINTANA;89.36;607.54;607.54
LA PINTANA;89.36;735.5;735.5
LO BARNECHEA;24.97;888.5;888.5
PROVIDENCIA;20.18;584.43;584.43
LAS CONDES;13.19;663.5;663.5
PROVIDENCIA;20.18;615.5;615.5
LO ESPEJO;87.0;713.5;713.5
PROVIDENCIA;20.18;594.0;594.0
VITACURA;3.32;790.5;790.5
VITACURA;3.32;852.5;852.5
